Date,Année,Jour Calendrier Saison,Temp max.(°C),Temp min.(°C),Temp moy.(°C),Diff Temp (°C),Précip. tot. (mm),Précip. Tot. Hiver (mm),Nombre épisodes gel/dégel,Production moyenne par entaille (L),Débit sève (L/j),Sucre sève (%),Alimentation osmoseur (L/j),Osmoseur (heures opération/j),Pression osmoseur (bar),Sucre sortie osmoseur (%),Température Bouilloire (0C),Temps bouilloire (h),Sucre du sirop obtenu (%),Quantité de sirop obtenue (L),Transmittance produit (%),Pixel1_R,Pixel1_G,Pixel1_B,Pixel2_R,Pixel2_G,Pixel2_B,Pixel3_R,Pixel3_G,Pixel3_B,Pixel4_R,Pixel4_G,Pixel4_B,Pixel5_R,Pixel5_G,Pixel5_B,Pixel6_R,Pixel6_G,Pixel6_B,Pixel7_R,Pixel7_G,Pixel7_B,Pixel8_R,Pixel8_G,Pixel8_B,Pixel9_R,Pixel9_G,Pixel9_B,Classe Sirop
2004-03-23,2004,52,-3.6,-20.2,-11.9,16.6,6.3,631.1,20,26.46200206,1502.3,2.09,267,0.6,42.6,10.6,104.2286397,1.54,68,34.76,19.28,28.29,64.58,77.36,24.27,13.26,67.1,1.47,38.08,53.73,50.31,49.09,43.21,0,24.77,89.59,0,78.85,61.25,0,21.62,45.18,16.23,57.06,77.95,25.22,41.5463805,77.94655688,Très Foncé
2004-03-24,2004,53,-1,-14.2,-7.6,13.2,0,631.1,20,26.46200206,1194.6,2.45,636,1.43,40.07,8.07,104.2528441,1.67,68,32.33,57.53,219.01,104.63,77.98,255,119.07,7.95,229.55,120.79,71.21,255,137.44,39.77,255,113.93,16.16,255,115.89,77.54,251.83,166.88,62.85,246.98,114.14,30.61,223.78,127.1509464,8.838857501,Ambré
2004-03-25,2004,54,3.8,-4.5,-0.4,8.3,5.1,631.1,20,26.46200206,751.2,2.18,334,0.75,40.68,8.68,103.8851665,1.59,66,18.66,47.85,247.57,102.83,25.69,251.8,63.76,0,215.23,0,0,195.13,0,0,198.37,0,0,219.51,0,0,189.47,0,0,206.04,0,0,205.12,0,0,Foncé
2004-03-26,2004,55,8.4,1.2,4.8,7.2,14.1,631.1,20,26.46200206,651.6,1.77,339,0.76,39.36,7.36,104.0620525,1.69,67,12.91,55.76,233.29,119.85,7.53,220.28,104.53,13.44,255,139.55,4.46,212.86,154.14,41.43,253.92,101.29,65.59,218.55,160.46,13.21,213.75,87.99,20.47,215.29,147.85,9.34,255,97.0441807,77.71265183,Ambré
2004-03-27,2004,56,6,-0.8,2.6,6.8,0,631.1,20,26.46200206,6154.2,2.54,2668,6,38.01,6.01,104.0380834,2.98,67,175.5,46.28,215.82,91.04,6.21,236.08,123.63,5.91,204.23,106.34,32.44,229.81,103.34,5.32,210.1,93.27,62.62,229.33,82.63,63.75,183.62,90.31,4.64,247.38,100.77,21.79,244.33,122.5022917,12.85706826,Foncé
2004-03-28,2004,57,2.1,-2.6,-0.3,4.7,0,631.1,20,26.46200206,425.4,2.53,261,0.59,38.77,6.77,103.8431573,1.51,66,12.27,65.23,255,195.42,42.35,255,197.68,62.71,255,165.28,28.73,255,172.35,52.59,236.23,177.23,73.95,241.94,207.43,89.59,255,200.45,82.5,255,139.33,65.01,246.17,205.9180042,43.98125182,Ambré
2004-03-29,2004,58,11.2,-3.7,3.8,14.9,0,631.1,20,26.46200206,13484.9,2.67,5801,13.05,37.95,5.95,104.2489088,6.52,68,397.92,45.55,231.52,92.84,0.11,173.67,55.33,32.84,225.42,84.94,46.18,208.41,66.51,45.83,180.28,61.13,52.41,196.41,86.16,42.05,185.98,67.29,36.86,196.22,91.73,56.33,239.85,92.75755732,34.12243847,Foncé
2004-03-30,2004,59,14,-1.5,6.3,15.5,0,631.1,20,26.46200206,14027.9,2.59,3805,8.56,40.67,8.67,104.2527846,7.46,68,402.02,28.6,72.51,79.52,38.72,127.36,68.23,15.1,98.41,23.12,19.65,121,61.72,19.57,74.44,43.62,56.47,94.9,14.03,80.49,85.15,80.06,56.54,88.14,19.02,28.37,140.08,68.8980031,37.57141374,Foncé
2004-03-31,2004,60,9,-3.3,2.9,12.3,0,631.1,20,26.46200206,11131.9,2.53,3548,7.98,40.85,8.85,104.026488,5.36,67,316.39,33.47,150.84,39.66,38.01,168.59,57.65,63.6,151.86,58.35,7.96,136.62,46.68,58.63,158.12,80,61.71,107.89,78.79,49.54,136.7,55.16,16.64,165.01,26.11,42.63,125.51,50.12734184,40.95037443,Foncé
2004-04-01,2004,61,4.9,0.5,2.7,4.4,0.3,631.1,20,26.46200206,398.2,2.47,217,0.49,38.72,6.72,104.2575501,1.54,68,10.87,56.98,250.17,99.77,49.19,234.24,158.41,49.11,253.66,147.18,37.67,240.68,109.87,38.5,213.98,140.96,16.1,219.87,121.92,52.95,244.92,143.45,47.14,255,119.78,78.53,255,146.2854523,34.2623843,Ambré
2004-04-02,2004,62,3.5,0.6,2.1,2.9,0.3,631.1,20,26.46200206,262.5,2.48,152,0.34,42.07,10.07,103.8554861,1.57,66,7.41,60.3,224.31,171.04,14.8,255,155.95,27.97,255,151.95,79.76,255,182.35,83.34,255,173.97,29.64,255,137.74,40.87,225.98,114.08,15.97,230.5,124.04,11.44,255,114.9987124,19.69515395,Ambré
2004-04-03,2004,63,2.3,0.1,1.2,2.2,0.7,631.1,20,26.46200206,199.1,2.42,68,0.15,42.51,10.51,104.2239214,1.52,68,5.32,35.41,176.34,75.6,15.8,177.45,66.17,33.36,124.85,73.05,27.09,164.48,69.71,35.92,126.37,51.33,56.12,166.37,93.8,22.05,119.67,77.07,34.84,140.59,41.71,29.83,183.75,93.68452913,60.51597731,Foncé
2004-04-04,2004,64,1.3,-3.2,-1,4.5,0.9,631.1,20,26.46200206,407.3,2.54,108,0.24,39.39,7.39,103.6468574,1.68,65,11.95,27.38,69.9,33.94,66.41,73.47,86.42,17.29,99.27,74.06,41.37,129.56,47.13,45.99,61.67,77,15.52,121.54,26.8,77.37,77.9,40.81,59.52,83.74,75.73,23.56,73.39,42.77234612,32.34368734,Foncé
2004-04-05,2004,65,-1.1,-4.6,-2.9,3.5,0,631.1,20,26.46200206,316.8,2.51,123,0.28,38.77,6.77,104.0417561,1.56,67,8.92,39.92,181.64,97.23,66.54,167.79,89.34,33.64,189.19,50.62,45.9,148.48,33.77,37.41,196.12,66.88,50.57,171.47,107.26,34.03,194.87,51.22,71.97,154.45,61,0,207.09,0,0,Foncé
2004-04-06,2004,66,5.2,-5.1,0.1,10.3,0,631.1,20,26.46200206,9321.8,2.63,5318,11.97,40.28,8.28,103.8927297,3.68,66,279.25,58.4,255,99.67,68.85,239.86,134.44,42.07,241.64,111.43,13.5,230.26,149.92,70.51,255,131.15,28.87,255,146.33,34.87,239.86,118.45,16.95,255,160.5,47.6,254.62,156.4583564,50.09612038,Ambré
2004-04-07,2004,67,5.3,-4.3,0.5,9.6,0,631.1,20,26.46200206,8688.3,2.53,5068,11.41,40.58,8.58,104.2209846,3.31,68,242.9,59.46,255,152.32,75.79,241.34,141.14,68.3,236.42,164.12,62.71,220.51,136.35,78.9,255,172.85,58.08,255,140.64,61.49,255,114.3,37.73,255,105.42,74.79,255,173.6927125,69.01909619,Ambré
2004-04-08,2004,68,7.3,0.1,3.7,7.2,0,631.1,20,26.46200206,651.6,2.53,101,0.23,39.63,7.63,104.2318623,1.53,68,18.24,15.73,0,37.76,81.54,0,39.54,45.01,0,11.01,112.11,0,33.28,83.55,0,82.53,72.38,0.94,60.9,85.28,1.47,43.49,81.3,0,70.35,71.42,0,82.45185587,40.85007074,Très Foncé
2004-04-09,2004,69,4.4,-4.1,0.2,8.5,0,631.1,20,26.46200206,7692.7,2.59,2098,4.72,40.86,8.86,104.0517111,3.96,67,223.4,27.56,132.6,79.17,57.57,63.42,47.28,60.17,117.12,77.07,27.21,118.28,48,81.63,113.78,19.23,59.52,82.66,55.86,65.3,60.46,82.56,18.6,66.34,65.88,49.37,105.52,48.86886612,58.25706546,Foncé
2004-04-10,2004,70,1.4,-5.6,-2.1,7,0,631.1,20,26.46200206,633.5,2.44,273,0.61,43.31,11.31,104.0200135,1.53,67,17.34,43.36,219.26,47.89,51.86,231.51,58.72,29.01,224.62,113.1,29.35,209.08,109.41,30.61,234.82,65.18,24.51,209.91,66.91,16.84,186.59,65.12,12.07,180.32,47.89,57.26,222.34,56.49411964,37.17090904,Foncé
2004-04-11,2004,71,4.2,-4.9,-0.4,9.1,0,631.1,20,26.46200206,8235.8,2.65,4060,9.14,45.04,13.04,104.2203141,3.14,68,241.29,49.39,190.32,100.92,70.36,202.69,107.54,42.87,201.37,76.65,25.08,197.84,129.01,70.48,226.02,75.76,66.36,208.13,128.48,16.9,217.42,129.8,11.7,236.28,117.75,71.07,222.17,115.9695945,45.91127226,Foncé
2004-04-12,2004,72,7.6,-2,2.8,9.6,0,631.1,20,26.46200206,8688.3,2.38,2741,6.17,40.11,8.11,104.0602284,4.29,67,232.46,31.47,149.57,43,10.28,125.56,56.18,55.1,115.48,31.23,65.44,88.73,65.65,29.91,92.74,74.65,39.17,90.97,84.63,7.34,133.49,39.2,53.6,104.68,51.64,62.57,158.54,86.40483522,43.81194654,Foncé
2004-04-13,2004,73,4.2,0.9,2.6,3.3,29.2,631.1,20,26.46200206,298.7,1.15,110,0.25,41.32,9.32,104.0649545,1.6,67,3.84,36.58,188.32,52.05,61.55,143.1,39.03,5.1,131.48,64.35,17.79,145.82,33.26,53.06,169.16,62.89,30.93,153.92,74.52,38.33,173.67,69.25,31.75,186.16,69.24,23.18,150.89,53.04369473,20.36674053,Foncé
2004-04-14,2004,74,7.7,1.7,4.7,6,8.4,631.1,20,26.46200206,543,2.2,200,0.45,39.45,7.45,104.0012507,1.6,67,13.4,36.42,173.36,91.5,7.02,171.55,69.74,47.25,184.15,50.12,54.92,131.77,48.57,73.1,163.12,68.8,16.19,123,33.21,61.59,157.75,98.27,66.36,187.12,60,1.71,189.1,41.96305348,40.32649757,Foncé
2004-04-15,2004,75,8,-1.9,3.1,9.9,0,631.1,20,26.46200206,8959.8,2.37,2587,5.82,43.44,11.44,103.864138,4.46,66,242.26,28.42,87.82,45.9,45.5,126.56,57.66,83.99,108.98,59.21,13.89,111.07,13.96,82,110.96,29.67,36.92,83.02,22.66,68.52,127.95,77.69,54.12,123.96,52.73,84.1,111.44,76.79089349,44.05122191,Foncé
2004-04-16,2004,76,7,-3.5,1.8,10.5,0,631.1,20,26.46200206,9502.8,2.53,4573,10.29,40.26,8.26,104.0615945,4.01,67,270.28,47.16,225.02,105.52,35.97,223.75,66.42,42.51,228.81,62.12,44.19,231.04,122.48,13.51,238.29,118.39,33.16,195.19,70.73,24.29,230.22,111.36,72.15,249.85,98.66,30.89,189.61,92.21437242,0,Foncé
2004-04-17,2004,77,9.3,-0.9,4.2,10.2,4.9,631.1,20,26.46200206,9231.3,2.36,3214,7.23,43.53,11.53,103.8444931,4.16,66,248.09,33.97,154.44,47.16,73.54,135.23,38.89,70.45,161.18,44.16,4.03,147.61,69.72,45.59,125.02,82.11,27.31,160.13,30.4,77.75,117.7,40.83,61,108.86,48.27,70.75,175.23,89.30736589,36.21260366,Foncé
2004-04-18,2004,78,12.4,0,6.2,12.4,11.9,631.1,20,26.46200206,1122.2,1.88,508,1.14,38.62,6.62,104.0298163,1.63,67,23.72,43.97,215,90.24,7.48,224.13,118.22,32.99,189.17,50.9,33.84,234.85,44.51,23.04,221.01,107.36,8.54,184.94,91.78,31.96,206.04,74.98,1.34,201.69,56.9,0,238.13,0,0,Foncé
2004-04-19,2004,79,18.7,4.2,11.5,14.5,3.7,631.1,20,26.46200206,1312.3,2.2,425,0.96,40.85,8.85,104.0480846,1.61,67,32.43,31.31,130.68,20.76,21.9,120.21,18.31,61.47,118.6,48.19,12.15,125.61,50.93,50.62,142.18,70.63,21.76,96.23,19.22,33.33,104.15,44.91,68.22,116.48,74.39,29.95,156.24,69.19258011,24.51647932,Foncé
2004-04-20,2004,80,9.8,-0.1,4.9,9.9,0,631.1,20,26.46200206,8959.8,2.57,4377,9.85,41.91,9.91,104.0052106,3.77,67,258.57,47.02,214.2,96.89,8.03,249.8,101.76,33.83,189.71,105.17,39.98,203.22,93.26,36.02,246.79,59.47,32.18,237.63,111.3,26.69,239.02,109.52,55.53,187.34,85.41,61.75,198.89,71.57461077,56.82919015,Foncé
2004-04-21,2004,81,9.9,-0.7,4.6,10.6,0,631.1,20,26.46200206,9593.3,2.44,3610,8.12,39.16,7.16,104.2153854,4.61,68,259,36.05,177.41,59.8,22.12,125.31,45.69,55.9,137.06,82.75,49.06,122.25,78.53,53.71,165.84,37.08,15.26,143.74,90.19,17.3,161.22,37.73,38.51,174.41,63.42,38.23,129.84,87.85075651,61.48456935,Foncé
2004-04-22,2004,82,16.3,0.6,8.5,15.7,6,631.1,20,26.46200206,1420.9,2.23,502,1.13,39.16,7.16,104.2914144,1.59,68,35.07,33.7,112.26,87.67,20.49,146.36,79.74,55.21,176.88,25.33,10.5,124.45,56.17,77.27,124.31,34.23,11.96,145.12,53.92,70.5,160.82,64.2,53.67,105.98,43.23,44.27,152.7,24.01960566,63.32353412,Foncé
2004-04-23,2004,83,8.5,-1.6,3.5,10.1,0,631.1,20,26.46200206,9140.8,2.47,3007,6.77,37.08,5.08,103.8246777,4.9,66,257.4,31.23,152.19,88.37,60.45,118.05,58.65,71.74,153.07,79.45,16.45,99.7,86.96,12.54,113.72,75.34,43.16,118.12,44.82,37.94,109.77,85.78,22.49,126.1,79.75,61.2,128.94,43.88961504,25.49366263,Foncé
2004-04-24,2004,84,6.9,-4.5,1.2,11.4,1.2,631.1,20,26.46200206,10317.3,2.34,1874,4.22,40.04,8.04,103.8079411,5.74,66,274.96,17.16,36.92,46.73,99.86,32.59,48.83,88.45,27.67,63.94,69.06,16.73,44.22,104.18,0,45.06,75.87,23.68,11.26,91.44,0,15.81,78.71,0,18.05,55.34,0,37.00372865,91.36943231,Très Foncé
2004-04-25,2004,85,5.4,-7,-0.8,12.4,0,631.1,20,26.46200206,11222.4,2.54,3818,8.59,41.13,9.13,104.2873208,5.44,68,315.69,32,144.08,72.73,27.3,148.07,18.48,79.34,103.62,76.81,72.95,121.74,54.79,39.49,93.34,91.21,10.99,122.03,87.98,12.09,129.19,37.48,55.73,113.23,43.41,50.14,131.31,57.05545764,16.94430402,Foncé
2004-04-26,2004,86,5.8,2.2,4,3.6,3.7,631.1,20,26.46200206,325.8,2.27,97,0.22,38.46,6.46,104.4433075,1.61,69,8.04,27.87,94.67,66.12,76.46,130.15,76.06,27.81,106.58,46.93,59.62,85.68,52.44,26.2,104.94,56.13,64.15,133.04,43.71,37.81,76.35,42,35.84,63.77,42.2,73.42,80.91,75.99378797,53.28236606,Foncé
2004-04-27,2004,87,11.1,1.8,6.5,9.3,2.7,631.1,20,26.46200206,841.7,2.43,410,0.92,40.33,8.33,104.2586435,1.55,68,22.62,45.39,245.9,96.07,26.02,197.88,49.97,28.17,234.69,49.12,54.99,203.59,63.29,10.75,244.25,79.15,66.04,193.57,83.69,64.64,242.73,83.24,22.85,203.02,92.66,18.58,197.75,74.87704855,49.28096321,Foncé
2004-04-28,2004,88,8.6,-1.1,3.8,9.7,0,631.1,20,26.46200206,8778.8,2.46,2717,6.11,42.13,10.13,104.4828613,4.38,69,235.45,28.71,126.62,23.68,84.52,72.41,32.27,33.54,93.84,26.72,29.01,118.43,56.97,39.4,107.22,54.82,74.06,71.98,52.13,55.04,103.29,23.81,11.65,128.77,80.24,60.1,116.5,41.37675682,54.26750372,Foncé
2004-04-29,2004,89,22.8,-1,10.9,23.8,0,631.1,20,26.46200206,21539.7,2.44,10335,23.26,38.39,6.39,104.045985,9.65,67,588.99,44.29,240.15,61.07,1.21,208.58,109.17,53.39,172.24,110.63,26.47,234.87,49.9,20.37,201.4,52.37,66.98,219.25,74.86,63.39,174.77,107.99,55.62,195.86,78.59,69.41,172.92,59.09946124,43.57192496,Foncé
2004-04-30,2004,90,26.6,8.6,17.6,18,0,631.1,20,26.46200206,1629.1,2.45,564,1.27,42.46,10.46,104.2079656,1.51,68,44.14,31.81,92.36,57.47,25.54,159.36,49.76,49.34,100.88,62.72,52.81,103.2,83.89,38.41,162.9,66.88,73.51,109.06,59.95,58.94,103.23,68.97,12.82,149.03,68.4,34.6,91.04,77.62301331,32.40945973,Foncé
2005-02-01,2005,1,-5.9,-18.5,-12.2,12.6,0,573.9,21,26.72138809,1011,2.49,454,1.02,38.25,6.25,104.0759178,1.64,67,28.24,58.75,237.1,113.12,53.75,252,119.69,21.58,247.58,139.81,11.69,221.28,110.04,69.97,239.44,104.51,44.21,255,122.42,48.65,255,101,29.67,248.94,112.91,46.15,255,105.6532344,79.5568087,Ambré
2005-02-02,2005,2,-2.7,-18.4,-10.6,15.7,0,573.9,21,26.72138809,1259.7,2.62,404,0.91,40.62,8.62,103.6720549,1.68,65,38.13,41.81,164.62,76.55,28.45,202.21,47.45,42.2,220.85,106.9,37.83,208.35,94.96,42.89,218.51,48.88,15.23,210.21,96.96,65.38,202.42,98.22,11.79,218.56,43.24,8.36,195.14,82.47080882,51.45133387,Foncé
2005-02-03,2005,3,0.7,-12.9,-6.1,13.6,0,573.9,21,26.72138809,1091.2,2.64,426,0.96,39.07,7.07,104.0558012,1.55,67,32.39,50.73,235.53,77.94,46.48,230.07,80.02,50.69,230.66,88.2,60.19,200.34,111.69,67.15,255,67.02,9.89,239.01,134.39,38.55,199.36,140.02,28.43,223.34,132.57,59.98,255,132.3043296,47.21794375,Ambré
2005-02-04,2005,4,3.6,-12.1,-4.3,15.7,0,573.9,21,26.72138809,1259.7,2.46,593,1.33,38.66,6.66,104.0342115,1.53,67,34.74,60.96,255,181.3,68,255,124.77,19.14,222.71,145.27,32.95,233.64,123.78,29.52,246.53,136.88,37.56,255,131.55,79.89,247.11,124.8,34.22,255,169.4,68.67,225.76,168.5734249,72.61887083,Ambré
2005-02-05,2005,5,1.5,-10.8,-4.7,12.3,0,573.9,21,26.72138809,986.9,2.68,359,0.81,38.13,6.13,103.8876927,1.64,66,30.17,46.95,214.08,65.3,16.38,242.65,112.34,10.82,203.52,117.34,38.54,231.13,54.48,3.37,243.41,95.32,2.8,193.67,70.21,40.57,200.97,64.21,49.8,184.69,116.73,20.79,234.29,117.8760304,51.85168308,Foncé
2005-02-06,2005,6,0.7,-6.1,-2.7,6.8,0,573.9,21,26.72138809,545.6,2.52,193,0.43,42.17,10.17,103.8312645,1.69,66,15.66,45.5,207,60,26.27,244.68,51.24,9.41,202.94,78.39,49.47,187.57,86.64,23.95,187.37,121.5,63.75,218.36,68.24,70.41,236.48,53.01,26.46,217.33,52.06,70.27,197.31,60.50374699,68.8747449,Foncé
2005-02-07,2005,7,6.6,-7.1,-0.3,13.7,1.5,573.9,21,26.72138809,10992.2,2.62,3673,8.27,38.69,6.69,103.8960995,5.61,66,328.48,42.83,199.06,43.42,12.64,207.78,55.46,21.07,211.31,47.34,68.22,219.37,46.97,34.12,208.48,56.87,45.14,196.39,110.5,60.77,220.72,54.26,18.08,172.15,98.66,31.95,183.25,108.9791855,50.1272941,Foncé
2005-02-08,2005,8,3.7,0.5,2.1,3.2,1,573.9,21,26.72138809,256.8,2.42,110,0.25,39.9,7.9,103.8352475,1.58,66,7.08,54.73,221.81,101.72,19.68,255,126.87,40.32,247.31,92.02,68.78,255,142.24,48.66,235.49,146.65,9.2,255,86.97,66.2,255,129.66,59.04,246.28,93.05,3.24,243.89,116.1788362,57.48564053,Ambré
2005-02-09,2005,9,1.4,-4.6,-1.6,6,0,573.9,21,26.72138809,481.4,2.72,183,0.41,37.42,5.42,104.2063965,1.68,68,14.48,48.4,235.54,90.86,3.46,230.38,129.87,72.01,199.64,105.96,65.13,249.04,68.08,50.33,229.98,104.07,39.43,224.03,102.76,67.76,235.64,78.35,6.92,236.49,85.6,16.65,224.79,59.29858269,35.49587158,Foncé
2005-02-10,2005,10,-4.6,-6.4,-5.5,1.8,0.4,573.9,21,26.72138809,144.4,2.63,74,0.17,43.25,11.25,104.0866137,1.7,67,4.26,65.01,255,195.91,56.77,255,186.54,56.48,245.57,198.36,63.35,255,152.5,38.2,255,137.02,24.45,255,154.02,27.96,239.28,198.25,82.29,255,154.88,31.1,255,172.9213939,64.82594028,Ambré
2005-02-11,2005,11,-2.9,-7.1,-5,4.2,0,573.9,21,26.72138809,337,2.6,97,0.22,41.11,9.11,104.2925606,1.66,68,9.7,36.39,172.09,67.1,16.59,171.13,80.07,72.16,173.7,95.66,25.3,163.87,61.81,52.27,131.92,68.47,57.52,172.38,66.48,45.29,150.44,78.08,56.2,121.73,32.3,2.29,137.97,99.24950753,70.27532917,Foncé
2005-02-12,2005,12,-2.6,-9.3,-6,6.7,0.2,573.9,21,26.72138809,537.6,2.57,167,0.38,38.4,6.4,104.2379595,1.58,68,15.27,39.14,153.21,62.07,54.63,178.83,50.49,14.31,142.88,44.79,12.44,190.48,43.56,18.72,145.78,33.85,50.14,183.98,89.36,35.79,211.79,79.9,20.87,148.11,91.11,64.81,180.54,34.49301179,0.417178709,Foncé
2005-02-13,2005,13,-6.3,-14.5,-10.4,8.2,0,573.9,21,26.72138809,657.9,2.46,134,0.3,40.92,8.92,103.8073809,1.56,66,18.42,25.57,108.63,23.83,20.61,63.28,75.97,21.69,53.94,44.36,41.27,104.26,27.15,32.64,77.41,44.99,25.35,56.52,55.53,20.11,45.89,59.69,76.52,56.9,57.8,52.32,62.56,18.14473708,38.50752667,Foncé
2005-02-14,2005,14,-3,-19,-11,16,6.6,573.9,21,26.72138809,1283.8,2.25,552,1.24,37.7,5.7,104.2976996,1.57,68,31.92,53.8,225.21,82.1,47.37,249.91,94.75,12.95,255,133.33,7.81,250.96,89.06,27.16,255,140.34,19.53,211.97,142.89,11.16,255,152.17,1.72,255,98.66,18.9,204.69,147.2819131,19.55050724,Ambré
2005-02-15,2005,15,2.8,-3.1,-0.2,5.9,8.9,573.9,21,26.72138809,473.4,2.04,202,0.45,38.2,6.2,104.2436081,1.6,68,10.69,53.21,241.53,119.82,58.62,255,132.19,68.67,212.77,147.43,63.26,244.37,99.15,9.02,206.78,112.42,25.46,228.74,119.01,44.04,255,106.89,61.8,226.77,136.99,36.13,254.96,123.0492884,2.359325312,Ambré
2005-02-16,2005,16,1.4,-6.6,-2.6,8,10.3,573.9,21,26.72138809,641.9,1.99,287,0.65,40.71,8.71,104.0369425,1.56,67,14.34,55.56,253.04,122.57,66.13,255,148.43,13.72,255,125.9,75.4,241.48,107.77,58.83,255,159.28,44.3,255,93.19,58.9,252.85,88.36,27.77,211.06,151.01,39.84,255,111.680148,43.09470937,Ambré
2005-02-17,2005,17,-5,-15.9,-10.5,10.9,0,573.9,21,26.72138809,874.6,2.61,356,0.8,39.27,7.27,104.0174732,1.56,67,25.62,50.4,234.1,103.07,19.78,255,121.86,20.61,241.59,129.31,55.04,198.49,115.01,23.27,230.35,115.71,39.58,255,85.8,62.29,200.46,67.59,40.49,244.58,96.79,47.25,198.29,139.8269355,12.93024412,Ambré
2005-02-18,2005,18,-5.4,-18.2,-11.8,12.8,0,573.9,21,26.72138809,1027,2.64,347,0.78,40.56,8.56,104.092696,1.52,67,30.43,41.69,154.49,45.89,51.32,176.92,96.62,28.39,177.05,99.39,26.58,219.75,51.36,50.27,223.8,72.67,66.37,219.37,102.6,33.72,169.59,73.97,70.71,162.26,69.71,25.61,179.77,72.8143451,56.97925288,Foncé
2005-02-19,2005,19,-11,-20.7,-15.9,9.7,0,573.9,21,26.72138809,778.3,2.47,264,0.59,40.25,8.25,104.4087692,1.69,69,20.95,41.7,161.65,70.95,8.26,172.73,110.41,25.97,179.09,104.84,30.65,189.97,106.22,70.19,154.55,46.17,10.13,169.42,101.45,28.58,205.44,93.52,45.54,153.93,101.97,60.17,186.62,46.53716324,34.02424086,Foncé
2005-02-20,2005,20,-14.4,-23.2,-18.8,8.8,0,573.9,21,26.72138809,706.1,2.57,437,0.98,39.56,7.56,104.0953251,1.57,67,20.4,75.82,244.7,255,67.27,255,202.98,99.5,238.2,230.15,95.57,255,255,63.35,255,255,75.3,255,255,65.7,255,201.62,44.99,255,247.24,73.52,255,241.9708915,79.22314675,Doré
2005-02-21,2005,21,-10,-21.2,-15.6,11.2,1.6,573.9,21,26.72138809,898.6,2.44,361,0.81,42.08,10.08,103.8223045,1.56,66,24.98,49.04,233.03,129.48,46.17,216.32,94.55,19.91,199.36,78.39,46.05,221.78,132.72,15.79,198.26,123.38,69.2,244.78,123.38,11.77,200.69,86.05,58.98,204.32,111.3,35.59,255,121.3685091,14.45174118,Foncé
2005-02-22,2005,22,-5.1,-10.1,-7.6,5,2.6,573.9,21,26.72138809,401.2,2.45,151,0.34,41.29,9.29,103.8139453,1.68,66,11.2,45.78,197.94,50.47,28.83,229.01,91.15,15.1,188.92,70.45,33.25,190.95,53.12,68.1,247.46,94.84,71.97,242.97,121.22,31.36,195.7,118.26,60.28,185.14,78.69,9.63,221.75,82.35794959,2.688694357,Foncé
2005-02-23,2005,23,-6.3,-14.2,-10.3,7.9,1.2,573.9,21,26.72138809,633.9,2.64,276,0.62,39.86,7.86,104.4655527,1.64,69,18.21,52.77,255,127.04,59.93,255,114.34,69.46,255,87.22,17.72,255,129.68,37.22,213.38,133.89,65.2,204.27,124.11,43.98,218.3,84.4,65.14,202.13,107.81,35.6,255,84.44051261,65.73553053,Ambré
2005-02-24,2005,24,-9.5,-24,-16.8,14.5,0,573.9,21,26.72138809,1163.4,2.68,606,1.36,43.48,11.48,104.0837033,1.68,67,35.02,62.9,255,148.5,35.81,247.03,191.37,82.71,249.77,122.03,29.75,243.01,169.57,41.35,255,156.05,51.42,255,145.33,31.66,255,150.18,38.69,255,168.16,18.53,255,127.2946249,79.54597012,Ambré
2005-02-25,2005,25,-6.5,-20.2,-13.4,13.7,0,573.9,21,26.72138809,1099.2,2.49,505,1.14,40.7,8.7,104.2148201,1.57,68,30.3,55.27,237.26,106.49,3.51,251.65,107.37,31.49,209.2,103.74,23.43,255,144.67,31.95,213.46,150.8,8.9,216.12,123.96,8.76,255,158.98,24.61,220.92,94.11,15.24,255,106.7625678,31.26025932,Ambré
2005-02-26,2005,26,-3.8,-24.2,-14,20.4,0,573.9,21,26.72138809,1636.8,2.5,625,1.41,37.92,5.92,104.0097895,1.52,67,45.94,45.77,217.72,56.54,32.05,244.08,104.18,0,204.89,0,0,190.78,0,0,205.37,0,0,213.03,0,0,198.32,0,0,184.89,0,0,234.91,0,0,Foncé
2005-02-27,2005,27,-6.1,-15.1,-10.6,9,0,573.9,21,26.72138809,722.1,2.49,116,0.26,39.48,7.48,104.075748,1.61,67,20.18,19.19,16.71,9.18,96.91,0,34.25,70.41,58.52,9.18,57.52,60.82,50.04,87.99,53.83,71.99,81.1,32.63,72.92,45.55,36.89,80.07,70.67,60.56,30.08,57.33,37.84,61.40407723,33.93470547,Très Foncé
2005-02-28,2005,28,-4.3,-17.7,-11,13.4,0,573.9,21,26.72138809,1075.1,2.66,348,0.78,40.62,8.62,104.01953,1.61,67,32.09,38.52,136.97,77.11,9.29,168.32,67.08,1,156.44,34.76,23.15,149.57,84.82,11.68,175.31,85.9,56.35,177.59,69.6,12.23,156.03,47.15,47.66,142.26,97.32,38.85,174.2,65.64893952,36.42125172,Foncé
2005-03-01,2005,29,-3.3,-5.8,-4.6,2.5,0.4,573.9,21,26.72138809,200.6,2.49,37,0.08,39.37,7.37,103.8568539,1.57,66,5.69,21.87,47.67,73.17,74.71,12.47,37.3,94.62,11.83,14.87,69.75,23.96,10.5,74.72,25.77,33.75,80.21,27.4,20.86,61.11,68.06,62.18,62.45,35.79,79.67,61.83,77.03,10.19839995,83.90771524,Très Foncé
