ID,Âge,Statut Marital,Revenus,Enfants,Adolescents,Date,Temps depuis dernier achat,Vins ($/2sem),Fruits ($/2sem),Viandes ($/2sem),Poisson ($/2sem),Sucreries ($/2sem),Joaillerie ($/2sem),Achats avec rabais,Achats web,Achats catalogues,Achats en magasin,Nombre de visite sites web (par mois)
10010,67,Divorcé,36957,1,1,2012-09-06,43,100,2,16,2,1,31,4,3,2,2,9
618,43,Marié,69389,0,1,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4
9121,48,Marié,80134,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6
361,51,Marié,43142,1,1,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7
4310,76,Marié,80589,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1
2678,30,Célibataire,34412,1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9
6376,41,Célibataire,57537,1,0,2013-06-10,83,191,56,139,51,8,100,4,4,3,8,4
524,54,Conjoint de fait,22634,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8
10341,72,Conjoint de fait,51315,0,0,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2
5654,48,Marié,36026,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6
4098,47,Marié,24639,1,1,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6
5824,48,Conjoint de fait,34578,2,1,2014-04-11,1,7,0,1,0,0,0,1,1,0,2,6
7000,48,Célibataire,65704,0,0,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1
2561,54,Célibataire,63810,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8
5229,51,Conjoint de fait,54132,0,1,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7
4086,61,Marié,18690,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8
2428,50,Marié,28164,1,0,2013-05-04,23,3,18,26,11,8,12,3,2,0,4,7
8254,46,Marié,34596,1,0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8
2836,48,Marié,43269,1,0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8
8418,62,Célibataire,38741,1,1,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7
1362,48,Célibataire,31907,0,0,2013-03-04,75,33,87,64,175,16,74,1,6,1,6,7
7152,37,Marié,27100,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7
10033,47,Divorcé,31163,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6
9349,35,Marié,92533,0,0,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2
274,47,Célibataire,34853,1,1,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6
3388,53,Divorcé,70844,1,1,2013-10-30,16,129,26,67,3,67,2,5,6,1,5,7
922,41,Marié,31086,1,1,2013-05-04,79,16,2,11,3,0,16,2,1,1,2,8
8588,59,Marié,60544,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6
2518,34,Conjoint de fait,20491,0,0,2013-01-25,16,5,4,5,4,2,10,1,0,1,2,7
574,56,Marié,42523,0,0,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2
3220,37,Marié,39922,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8
5967,68,Conjoint de fait,33402,1,1,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8
1183,71,Marié,36408,1,1,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6
6856,41,Conjoint de fait,21645,1,0,2012-09-03,75,14,0,23,4,5,19,3,3,0,3,9
4530,72,Veuf,78427,0,0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3
1553,74,Conjoint de fait,82657,0,0,2013-09-27,71,966,168,672,246,105,126,1,7,5,10,4
4682,62,Marié,51876,0,0,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1
8204,49,Marié,78041,0,0,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2
5221,63,Marié,52852,0,1,2012-12-01,93,714,8,99,11,0,47,4,10,7,5,8
1232,38,Conjoint de fait,70038,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2
1927,47,Conjoint de fait,69401,0,1,2014-03-23,41,399,27,159,58,8,39,4,4,4,5,2
5788,48,Conjoint de fait,46053,1,0,2013-02-17,46,56,10,92,19,7,25,3,3,2,4,5
6652,55,Marié,77343,0,0,2014-06-09,28,227,151,573,98,54,31,1,3,4,9,1
6246,67,Célibataire,73892,0,0,2013-11-13,40,703,102,601,0,58,43,1,3,11,8,1
5975,53,Célibataire,40304,1,0,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7
6875,55,Conjoint de fait,32727,0,0,2012-08-28,38,167,13,180,86,13,70,2,7,3,5,8
4399,51,Conjoint de fait,68695,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2
4042,49,Divorcé,43300,0,1,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8
2157,48,Conjoint de fait,26290,1,1,2013-01-12,49,15,8,16,11,5,22,4,2,0,4,6
10133,50,Célibataire,93790,0,0,2014-02-12,16,1302,68,731,89,114,45,0,6,7,12,2
2525,46,Marié,38410,0,0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6
8233,70,Veuf,64866,0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5
9483,61,Conjoint de fait,57957,0,1,2013-08-19,24,290,59,177,77,5,29,7,4,6,8,3
2945,65,Conjoint de fait,46015,1,1,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7
10403,42,Conjoint de fait,16531,1,0,2014-06-18,43,2,13,6,7,5,11,3,3,0,3,7
5074,34,Marié,28072,1,0,2013-07-08,10,30,0,10,2,0,5,1,1,0,3,7
10524,57,Divorcé,49476,0,1,2013-06-20,29,386,23,95,54,41,196,4,2,11,5,2
4690,67,Marié,50725,0,1,2013-02-13,45,443,10,75,0,10,48,4,8,1,8,8
7521,68,Conjoint de fait,83844,0,0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1
7196,70,Marié,41145,1,1,2014-02-08,20,9,0,3,0,0,1,1,0,0,3,3
4406,50,Conjoint de fait,67419,0,1,2013-01-16,29,846,84,352,91,56,42,4,9,4,8,5
9672,50,Marié,23162,1,1,2013-12-21,82,8,3,9,19,4,22,3,1,1,3,6
4864,43,Marié,34380,1,0,2013-05-02,68,72,7,58,13,1,24,4,4,1,3,8
4706,54,Célibataire,34704,0,1,2013-04-27,65,29,0,5,0,1,5,1,1,0,3,5
4070,51,Marié,94871,0,2,2012-09-01,99,169,24,553,188,0,144,1,8,5,4,7
25,62,Marié,65148,0,1,2012-11-16,9,460,35,422,33,12,153,2,6,6,7,4
3697,66,Conjoint de fait,39898,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7
217,64,Célibataire,64857,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4
4220,50,Marié,59892,0,1,2013-11-02,26,73,0,13,0,1,0,1,2,1,3,3
5286,33,Célibataire,41020,0,0,2013-10-28,68,112,1,54,7,7,36,1,3,2,4,3
9559,59,Marié,57072,0,1,2014-01-24,79,944,0,60,0,0,30,2,7,5,13,5
2849,41,Célibataire,60474,0,1,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7
7787,60,Conjoint de fait,62807,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5
3102,39,Conjoint de fait,19414,1,0,2013-10-16,32,2,3,12,3,5,7,1,1,0,3,8
5868,40,Marié,19107,1,0,2013-08-22,49,2,4,9,10,5,16,2,1,0,3,7
8370,44,Conjoint de fait,75484,0,1,2012-08-02,50,378,97,259,197,194,34,2,7,3,6,4
9988,44,Célibataire,70379,0,1,2013-03-03,84,553,25,142,65,67,8,3,6,3,13,4
2939,50,Conjoint de fait,79419,0,0,2014-06-22,96,751,127,687,20,15,31,1,4,6,4,2
5529,74,Conjoint de fait,64014,2,1,2014-06-10,56,406,0,30,0,0,8,7,8,2,5,7
9743,65,Marié,76998,0,1,2013-01-11,85,1449,89,161,69,35,107,2,11,8,8,6
5763,48,Conjoint de fait,49854,1,0,2013-11-10,63,123,17,171,39,0,30,5,6,2,5,6
3478,49,Marié,60585,1,1,2013-06-24,17,267,42,309,55,42,21,10,7,4,9,5
7494,70,Divorcé,42873,1,1,2013-01-21,11,209,0,40,3,2,15,4,6,1,4,8
1763,32,Conjoint de fait,87679,0,0,2013-07-27,62,1259,172,815,97,148,33,1,7,11,10,4
7250,42,Conjoint de fait,57867,1,0,2013-10-01,48,344,35,178,15,23,17,7,7,2,9,6
2005,30,Marié,35765,1,0,2013-12-11,86,22,3,30,0,5,15,2,2,0,4,6
10770,61,Marié,65492,0,0,2014-01-26,73,247,161,295,210,85,47,2,4,7,13,2
6885,43,Divorcé,32952,1,0,2013-12-01,36,38,0,12,3,1,1,1,2,0,3,7
2072,51,Conjoint de fait,53374,0,1,2012-08-16,34,896,10,101,13,10,34,6,4,2,9,9
9463,61,Conjoint de fait,71706,0,1,2012-11-13,16,931,56,253,91,98,14,4,9,5,7,5
6318,32,Marié,68487,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4
4093,45,Conjoint de fait,53253,1,1,2013-02-11,61,216,9,57,20,9,125,7,4,3,5,5
5751,47,Divorcé,31163,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6
3340,43,Marié,42014,1,0,2012-08-17,56,244,15,108,4,15,50,6,7,1,6,8
3594,47,Marié,54108,1,1,2012-11-05,74,539,6,91,8,6,97,13,8,2,9,8
3584,65,Célibataire,49667,0,0,2012-08-20,35,1181,26,120,17,13,39,2,5,10,5,8
3643,46,Marié,63206,0,0,2014-03-20,65,750,8,125,11,8,26,1,4,3,6,2
851,48,Marié,57136,1,1,2013-07-09,48,306,5,109,21,109,92,9,5,2,10,6
7706,45,Conjoint de fait,46772,0,1,2012-11-07,88,350,104,189,197,151,57,6,11,8,5,8
3967,49,Marié,78931,0,0,2013-10-25,19,331,197,170,58,152,35,1,2,8,13,1
10128,62,Conjoint de fait,53977,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5
486,32,Marié,84219,0,0,2014-02-02,27,434,137,400,45,137,45,1,3,4,10,1
9,45,Célibataire,46098,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8
9451,55,Marié,73538,0,1,2012-11-25,92,811,76,428,99,137,107,3,10,4,9,7
9264,34,Marié,79529,0,0,2014-04-27,1,423,42,706,73,197,197,1,4,8,9,2
3865,43,Conjoint de fait,20981,0,0,2013-04-30,14,2,12,10,6,13,30,1,3,1,2,8
2853,40,Célibataire,51766,1,0,2014-03-11,74,60,51,87,6,20,51,2,4,2,4,5
1490,58,Marié,55759,0,1,2012-11-28,84,675,0,85,10,7,77,5,10,3,8,8
6310,42,Marié,33039,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5
10380,48,Marié,37787,1,0,2013-09-20,50,40,1,40,4,3,18,1,3,0,3,8
3887,50,Célibataire,27242,1,0,2012-11-11,2,3,17,26,20,1,39,2,2,0,3,9
4278,37,Célibataire,87188,0,0,2013-06-03,73,910,111,724,49,74,55,1,10,2,6,3
8643,49,Conjoint de fait,69930,0,0,2013-05-26,21,252,98,827,219,70,196,1,4,5,12,3
1998,44,Célibataire,37697,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6
10795,47,Marié,37401,1,0,2014-05-06,14,19,3,19,3,1,3,2,2,0,3,7
11110,47,Célibataire,3502,1,0,2013-04-13,56,2,1,1,0,0,1,0,0,0,0,14
2408,44,Marié,58597,1,1,2012-11-20,20,490,0,184,10,28,21,12,7,4,9,7
202,72,Veuf,82032,0,0,2014-04-05,54,332,194,377,149,125,57,0,4,6,7,1
7998,62,Conjoint de fait,28087,1,1,2012-12-11,77,53,8,17,13,0,21,3,2,2,2,7
830,33,Célibataire,74004,0,0,2014-02-24,5,784,48,560,42,176,48,1,4,6,4,3
3536,60,Conjoint de fait,19740,0,1,2013-03-24,65,7,11,3,10,4,20,2,1,1,3,5
6050,45,Marié,57036,0,1,2012-12-11,33,1171,43,219,19,14,47,4,6,3,13,9
125,62,Conjoint de fait,53083,1,1,2013-05-15,65,215,7,33,3,0,13,6,5,1,5,7
3463,45,Marié,69283,0,1,2014-06-14,41,674,62,134,0,26,8,4,7,3,13,5
2804,45,Célibataire,46098,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8
3745,32,Marié,23331,1,0,2012-09-04,92,5,36,7,0,10,45,2,3,0,3,8
9771,32,Célibataire,23331,1,0,2012-10-05,97,104,20,101,24,15,5,6,5,1,5,9
451,31,Célibataire,9255,1,0,2013-12-20,91,9,0,7,2,0,4,1,1,1,2,8
10530,61,Veuf,67786,0,0,2013-12-07,0,431,82,441,80,20,102,1,3,6,6,1
1079,49,Marié,71969,0,1,2012-10-16,59,1000,0,76,0,0,10,3,3,4,9,8
8920,53,Célibataire,59235,1,0,2013-01-12,4,448,40,469,80,0,91,3,11,2,12,7
6678,31,Conjoint de fait,31928,1,0,2014-03-28,5,33,4,24,4,2,5,2,3,0,4,7
3852,59,Conjoint de fait,74881,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5
528,42,Marié,65819,0,0,2012-11-29,99,267,38,701,149,165,63,1,5,4,10,3
73,67,Célibataire,51411,1,2,2013-05-26,81,14,0,3,0,0,1,1,0,0,3,5
5589,56,Divorcé,51983,0,1,2012-08-31,95,631,0,115,10,7,30,3,9,2,10,7
10212,34,Conjoint de fait,42386,1,0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8
6365,33,Marié,30390,0,0,2013-09-02,5,10,12,12,25,1,20,1,2,0,3,6
5636,57,Célibataire,30983,0,0,2012-11-09,50,51,4,50,12,1,49,1,4,0,3,8
591,63,Veuf,66033,0,1,2013-01-20,76,293,35,179,46,59,65,2,8,3,7,7
2217,45,Marié,37284,1,1,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6
2544,69,Divorcé,57530,0,1,2013-10-12,68,50,1,27,6,7,1,1,1,1,4,1
7725,55,Marié,76800,0,0,2014-03-08,33,173,26,255,35,71,81,1,4,4,7,1
8091,64,Marié,63943,0,1,2012-09-02,50,423,184,368,13,97,21,1,6,4,6,5
7321,58,Conjoint de fait,76081,0,0,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2
5462,46,Marié,67445,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6
7791,53,Marié,37054,1,1,2013-09-15,89,12,1,6,0,1,5,2,1,0,3,7
955,58,Conjoint de fait,47175,1,1,2012-10-28,81,167,2,44,6,2,19,7,4,2,4,8
4037,44,Divorcé,31859,1,0,2013-06-14,77,3,1,3,8,0,5,1,1,0,2,7
6642,59,Divorcé,27215,2,1,2013-01-23,50,30,5,22,8,9,28,4,2,1,4,6
2793,44,Divorcé,70179,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5
5424,37,Marié,39922,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8
879,44,Marié,49681,0,2,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7
9530,32,Marié,24645,1,0,2012-11-01,16,5,3,4,4,1,0,1,1,0,2,8
4828,66,Divorcé,79865,0,1,2014-06-18,12,71,99,278,185,121,38,1,5,10,5,1
10699,35,Marié,44322,1,0,2014-06-16,30,46,0,40,3,0,3,2,3,0,3,8
1497,68,Célibataire,47958,0,1,2013-01-19,8,268,11,88,15,3,22,2,6,3,5,5
7476,56,Célibataire,63972,0,1,2012-12-02,93,928,63,254,0,12,12,4,5,4,10,4
4390,66,Conjoint de fait,75315,0,1,2014-04-15,14,459,15,171,142,23,31,2,5,4,12,2
10478,70,Marié,55517,1,1,2012-09-27,53,483,0,108,0,6,36,5,11,1,6,9
1081,63,Marié,75283,1,2,2013-03-27,26,733,9,180,12,19,66,11,6,3,5,4
4261,74,Célibataire,82800,0,0,2012-11-24,23,1006,22,115,59,68,45,1,7,6,12,3
9916,66,Marié,38998,1,1,2012-11-03,92,34,1,14,0,0,5,3,2,0,3,8
5350,29,Célibataire,90638,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1
8135,34,Marié,27161,1,0,2013-10-28,41,7,4,23,7,0,11,1,1,0,3,7
8685,43,Marié,42014,1,0,2012-08-17,56,244,15,108,4,15,50,6,7,1,6,8
4967,60,Conjoint de fait,38201,0,1,2013-03-29,19,233,0,23,0,0,12,4,5,1,5,8
2130,38,Conjoint de fait,45203,2,0,2014-03-23,4,35,3,67,10,8,24,1,3,1,3,6
9298,73,Conjoint de fait,81574,0,0,2014-04-28,89,1252,0,465,46,35,0,1,4,5,8,1
8175,28,Marié,34935,0,0,2013-06-21,71,34,4,66,3,10,20,1,2,1,4,7
6257,44,Célibataire,60482,0,1,2013-01-23,81,255,43,134,37,14,24,1,7,2,7,7
3790,64,Conjoint de fait,34633,2,1,2014-01-23,31,8,1,5,0,0,1,1,1,0,2,6
9952,73,Conjoint de fait,78093,0,0,2013-12-11,53,368,32,639,13,43,10,1,4,7,5,1
3503,70,Divorcé,82460,0,0,2013-12-02,78,255,47,573,52,32,15,1,5,3,6,1
5223,54,Conjoint de fait,45903,0,1,2014-04-23,80,33,8,10,2,10,3,2,2,1,3,4
4608,33,Divorcé,81361,0,0,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1
1626,47,Divorcé,35860,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5
4764,68,Conjoint de fait,40442,1,1,2012-08-19,52,45,12,52,25,22,13,4,3,1,4,7
2471,55,Marié,61482,0,0,2014-06-27,39,48,58,68,16,66,43,1,3,2,6,2
5892,40,Marié,34968,1,0,2013-04-10,11,158,6,45,8,2,2,7,3,2,5,7
2612,33,Marié,75794,0,0,2013-12-24,33,754,160,625,63,32,48,1,7,5,12,3
4971,58,Conjoint de fait,31497,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8
5185,65,Marié,74268,0,0,2013-02-14,83,199,66,315,97,174,41,1,4,3,5,2
10069,32,Conjoint de fait,13724,1,0,2012-08-31,43,2,7,5,2,15,27,1,2,0,2,9
2262,55,Conjoint de fait,45143,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7
1131,53,Célibataire,52569,0,1,2014-04-05,54,85,0,3,0,0,7,1,2,0,4,3
1041,47,Célibataire,48432,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8
24,60,Conjoint de fait,17144,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7
3409,36,Célibataire,36108,1,0,2013-10-15,68,141,8,129,3,11,47,3,7,1,4,9
7022,49,Marié,76445,1,0,2012-09-28,2,739,107,309,140,80,35,1,2,5,13,6
7943,45,Marié,36663,1,0,2014-04-25,40,18,0,6,3,3,5,1,1,1,3,2
5272,55,Marié,53843,0,1,2013-06-27,64,378,0,88,19,4,73,4,8,5,3,7
5453,64,Marié,90226,0,0,2012-09-26,26,1083,108,649,253,151,108,1,4,7,12,2
2565,65,Divorcé,70638,0,0,2013-06-01,69,1016,12,215,16,12,63,1,4,5,10,3
800,60,Conjoint de fait,44512,1,1,2013-08-30,57,23,1,6,0,0,2,2,1,0,3,4
11092,59,Marié,27116,1,1,2014-03-02,78,12,1,21,2,2,3,2,2,0,3,7
5062,57,Marié,54072,1,1,2013-07-27,71,35,0,4,0,0,0,1,2,0,2,8
8969,43,Marié,71855,0,1,2013-01-16,59,548,31,422,0,112,28,4,5,5,11,3
4656,30,Célibataire,51250,1,0,2013-03-30,28,342,32,230,34,32,40,5,10,5,4,9
4480,47,Marié,60432,0,1,2014-03-09,61,365,3,15,4,3,11,5,7,2,5,6
9971,56,Marié,65526,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2
6729,32,Célibataire,68655,0,0,2012-08-10,95,456,19,832,75,118,38,1,4,5,11,3
1773,42,Marié,12393,0,0,2012-12-04,38,5,6,15,11,7,13,1,2,0,3,9
9242,30,Célibataire,64509,0,0,2013-08-17,19,836,185,575,24,25,77,1,6,3,9,4
1764,45,Célibataire,33955,1,0,2013-08-09,92,100,2,128,23,7,10,4,5,1,5,8
6215,43,Marié,31353,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8
10099,36,Marié,55434,1,0,2013-10-05,21,238,115,215,169,69,76,3,5,3,13,4
5423,37,Conjoint de fait,28359,1,0,2013-10-27,35,6,0,5,2,1,2,1,1,0,2,7
940,33,Célibataire,57100,1,0,2014-05-18,9,158,11,99,15,11,17,2,3,2,7,3
3011,55,Marié,69139,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4
3298,64,Marié,52973,0,1,2012-11-08,92,856,0,76,12,9,199,7,9,6,9,8
8286,55,Conjoint de fait,51717,0,1,2013-08-20,55,98,1,17,0,1,5,1,3,0,4,7
9668,49,Marié,18793,1,0,2013-01-12,14,4,16,20,0,17,20,3,2,0,4,8
5120,38,Conjoint de fait,66664,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3
6097,61,Célibataire,50664,1,1,2013-01-16,64,313,8,104,6,4,126,9,8,1,6,9
7019,57,Conjoint de fait,54414,1,1,2013-01-23,49,109,18,16,24,26,18,4,3,1,5,4
7408,68,Marié,54549,0,1,2014-03-03,8,216,2,6,0,0,9,2,5,1,4,7
8041,49,Veuf,47111,0,1,2012-09-08,35,595,71,153,120,112,41,6,3,2,10,9
252,57,Divorcé,41003,0,0,2013-03-17,11,123,133,142,71,44,88,1,6,2,8,6
9986,38,Conjoint de fait,19444,1,0,2014-02-22,8,16,0,23,3,2,10,3,4,1,2,7
3276,44,Conjoint de fait,36301,1,0,2013-10-25,53,11,12,35,3,5,12,1,3,0,3,7
3859,73,Conjoint de fait,73059,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4
3570,51,Conjoint de fait,42731,1,0,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5
3783,61,Marié,52854,1,1,2014-03-24,43,105,0,10,0,1,0,2,2,1,4,5
10207,42,Conjoint de fait,22775,1,0,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8
10906,72,Conjoint de fait,46681,0,2,2013-10-08,52,269,15,69,15,19,38,2,4,6,4,5
3427,65,Marié,59821,0,1,2013-04-12,11,629,0,70,0,0,35,6,11,2,7,8
5209,66,Divorcé,50002,0,1,2013-06-17,21,443,5,71,21,16,82,2,8,2,7,7
10711,75,Marié,69755,0,0,2013-10-02,23,217,77,373,111,23,93,1,3,6,12,1
10785,51,Marié,44078,1,1,2014-06-19,17,24,1,10,2,0,4,2,2,0,3,5
2814,44,Conjoint de fait,30560,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7
6866,51,Conjoint de fait,35924,1,1,2014-03-23,56,8,0,14,2,3,7,1,1,0,3,5
1665,56,Divorcé,64140,0,2,2013-09-23,71,1459,0,61,0,15,215,5,2,5,6,5
6575,39,Conjoint de fait,56386,1,1,2012-10-27,51,230,48,214,13,32,75,8,9,1,7,9
3829,41,Conjoint de fait,24594,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5
3091,39,Conjoint de fait,75774,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4
10141,60,Divorcé,39228,0,0,2013-05-10,1,7,1,6,0,3,3,1,0,0,3,4
5177,46,Marié,58494,0,1,2013-12-12,56,298,7,68,4,0,19,2,6,2,6,6
7005,39,Célibataire,58684,0,0,2014-06-16,71,479,35,179,28,7,85,1,5,3,12,2
6409,53,Divorcé,57136,0,0,2013-05-18,18,267,140,599,34,12,127,1,7,5,7,6
7485,70,Veuf,56551,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4
8079,38,Marié,22448,1,0,2014-02-26,86,3,1,8,23,2,18,3,2,1,3,3
8395,59,Célibataire,82014,0,0,2012-08-20,48,980,37,265,35,163,31,1,3,6,12,6
10352,57,Veuf,34213,1,1,2012-09-07,2,50,4,28,6,3,26,3,3,1,2,9
4931,43,Conjoint de fait,157146,0,0,2013-04-29,13,1,0,1725,2,1,1,0,0,28,0,1
13,73,Veuf,25358,0,1,2013-07-22,57,19,0,5,0,0,8,2,1,0,3,6
1834,42,Célibataire,35544,1,0,2014-03-08,77,30,5,23,4,1,4,1,2,0,3,7
2285,66,Conjoint de fait,36634,0,1,2013-05-28,0,213,9,76,4,3,30,3,5,2,5,7
2295,66,Marié,62670,0,1,2014-02-02,57,539,30,92,80,46,38,1,5,3,13,3
1378,48,Conjoint de fait,50334,0,1,2013-07-24,24,284,16,160,84,16,134,6,7,4,6,6
2781,39,Célibataire,72066,0,0,2014-06-23,55,1003,34,536,134,51,34,1,4,6,6,2
1165,62,Célibataire,50729,1,1,2013-05-02,62,239,13,143,45,4,52,9,6,2,7,6
1404,52,Conjoint de fait,34916,2,0,2013-05-15,89,51,23,82,33,0,42,4,5,1,3,9
6457,44,Divorcé,64892,0,1,2014-05-29,77,527,24,230,32,24,65,2,6,4,12,4
2639,54,Célibataire,43602,1,1,2014-01-10,45,19,5,12,10,3,19,3,3,1,2,6
8299,31,Célibataire,33996,0,0,2013-09-11,46,40,2,15,8,0,6,1,1,1,3,4
6437,35,Célibataire,41473,1,0,2013-06-19,80,21,8,20,15,3,9,1,2,0,3,7
6912,53,Marié,63246,0,2,2013-08-20,60,593,30,91,29,22,7,1,6,3,12,4
7327,61,Marié,36732,1,1,2013-12-29,71,21,5,3,10,1,7,3,1,1,4,2
5299,50,Marié,69084,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8
4127,53,Marié,77766,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6
8143,35,Célibataire,37929,0,0,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7
1964,69,Conjoint de fait,86610,0,0,2013-09-05,66,446,107,768,33,196,53,1,5,6,6,2
3690,34,Marié,80141,0,0,2013-01-11,20,1184,102,673,52,40,40,1,7,4,10,6
3433,65,Marié,72635,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3
3389,50,Marié,69016,0,1,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5
4712,29,Conjoint de fait,20193,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4
1170,45,Marié,27573,1,0,2013-03-25,45,50,15,110,39,15,15,4,5,1,4,8
6347,41,Célibataire,15862,1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8
4065,44,Marié,49544,1,0,2013-02-12,0,308,0,73,0,0,23,2,5,1,8,7
8230,40,Marié,33228,1,0,2014-01-23,28,22,2,31,7,4,5,1,2,0,3,7
1215,42,Conjoint de fait,70440,0,0,2013-10-08,49,690,117,499,76,102,88,1,5,10,7,3
5939,49,Conjoint de fait,38232,1,1,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5
2156,65,Marié,22554,1,1,2012-11-03,38,27,0,10,0,0,4,4,2,0,4,5
7788,37,Marié,23536,1,0,2014-06-04,53,6,0,3,0,0,1,1,0,0,3,3
10323,68,Marié,49413,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5
7947,51,Marié,42231,1,1,2014-03-25,99,24,0,8,0,1,4,1,1,0,3,5
1891,40,Divorcé,78789,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2
2570,52,Conjoint de fait,56534,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8
9256,49,Célibataire,58350,0,1,2013-01-04,5,493,26,206,116,80,80,4,8,3,12,6
295,31,Célibataire,81217,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1
7397,69,Célibataire,49090,0,1,2013-07-19,45,494,5,82,7,0,100,3,7,2,9,7
